year,round,type,institute,academic_program,quota,seat_type,gender,opening_rank,closing_rank
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,525,542
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),450,450
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,249,249
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1024,1024
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,467,617
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),2455,3764
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,865,1594
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,34,34
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),4243,8048
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,1567,4034
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,74,74
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),340,773
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,276,779
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,20,20
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),484,484
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,122,162
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST (PwD),Gender-Neutral,6,6
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),598,598
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,353,428
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),1105,2206
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,491,797
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,33,33
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),4248,4777
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,1998,2581
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),104,104
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,80,80
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),970,1080
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,291,458
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),260,260
2026,5,NIT,"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,113,199
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),2636,2636
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1454,1719
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),5066,5709
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3133,3810
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,145,145
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),12254,17728
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8016,10906
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,263,263
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),1461,1461
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1801,2327
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1018,1018
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,641,747
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST (PwD),Gender-Neutral,57,57
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1854,1854
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1253,1324
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,66,66
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),5278,6037
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2126,3083
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),11735,12457
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6777,8545
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,347,347
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2703,2703
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,891,1609
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,61,61
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1366,1366
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,625,765
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1767,1767
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),7238,7238
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3174,3879
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),18254,18254
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10112,11683
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3244,3244
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2660,3063
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,783,783
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2300,2300
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1389,1389
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7066,7066
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3371,3394
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),12927,12927
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8244,8816
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,350,350
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1277,1613
2026,5,NIT,"National Institute of Technology, Warangal","Electrical and Electronics Engineering (Electric Mobility) (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,713,713
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1297,1297
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,834,851
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4140,4943
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,1741,2357
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),7588,9839
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,3915,6867
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,262,262
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2383,2480
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,866,1309
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,291,315
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1542,1542
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,638,699
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),3497,4175
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1267,1710
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,130,130
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),6209,9758
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3779,4623
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,183,183
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1562,1562
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,832,1056
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,44,44
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),621,621
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,392,514
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,982,982
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4759,4759
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2083,2797
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),10614,11404
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5431,7636
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,188,188
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3114,3114
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1379,1685
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,415,415
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1673,1673
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,828,828
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1722,1958
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),8970,9506
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3539,5127
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,320,320
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1151,1160
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,27,27
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1513,1513
2026,5,NIT,"National Institute of Technology, Warangal","Electronics and Communication Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,447,447
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,6879,6879
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,14296,15599
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),50971,50971
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,22779,37720
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,6909,6909
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,ST,Female-only (including Supernumerary),2528,2528
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,4278,4278
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),19393,19393
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,6763,6763
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL (PwD),Gender-Neutral,917,917
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),24013,24013
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,12412,21881
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,3915,3915
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,1096,1096
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1212,1212
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,724,724
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),3404,3404
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,1837,2239
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),9082,9082
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,4699,5839
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,315,315
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1039,1338
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,384,384
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,543,543
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),3311,3311
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,874,1284
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),7660,7660
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,1608,3606
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1977,1977
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,742,833
2026,5,NIT,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,543,543
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),5068,5068
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2370,2801
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),10000,10393
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4785,6034
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,290,290
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),18760,27019
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10619,17462
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,644,644
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3442,5061
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2812,3790
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,143,143
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1496,1496
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,576,896
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3219,3219
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1886,2087
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,79,79
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8460,8828
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3815,5234
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),847,847
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),18600,22944
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8199,14049
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,539,539
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4717,4831
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2123,2795
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2108,2108
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,776,888
2026,5,NIT,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,58,58
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),6036,6036
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5594,6145
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),12777,12777
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,11674,13680
2026,5,NIT,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),824,824
